date,open,high,low,close,volume,log_close,log_returns,RV_5,RV_10,RV_20,RV_30,is_tet_period,day_of_week,is_monday,is_friday,is_month_end
2018-07-10,13.57,13.57,13.57,13.57,76100,2.6078614738467776,0.0066543683626165695,0.05997655744683881,0.053729978715950935,0.04995233955168086,0.04902704895935299,0,1,0,0,0
2018-07-11,13.48,13.48,11.6,12.59,83101,2.532902848056256,-0.0749586257905217,0.03956422410887923,0.05230883306843023,0.051625177052698555,0.050212413099960336,0,2,0,0,0
2018-07-12,13.03,13.03,13.03,13.03,800,2.567254391136754,0.034351543080497926,0.04104700660549019,0.054511315584069915,0.05208574893030849,0.05100500154554792,0,3,0,0,0
2018-07-13,13.03,13.03,13.03,13.03,1300,2.567254391136754,0.0,0.04104700660549019,0.05492394285436848,0.052194503062259,0.050817074375888394,0,4,0,1,0
2018-07-16,13.48,13.48,13.12,13.12,12400,2.574137783515943,0.006883392379189335,0.04106073599864667,0.053176007202600316,0.0523287774304385,0.050795620260974284,0,0,1,0,0
2018-07-17,13.48,13.48,13.48,13.48,500,2.601207105484161,0.027069321968217874,0.04350315290648086,0.05251850904834829,0.05312962971079489,0.048868119654961024,0,1,0,0,0
2018-07-18,13.48,13.48,13.48,13.48,1300,2.601207105484161,0.0,0.016023915547711213,0.03471632188960524,0.05311629471021619,0.04591172460212304,0,2,0,0,0
2018-07-19,13.48,13.48,13.48,13.48,28300,2.601207105484161,0.0,0.011721475164773407,0.029180705726568206,0.051104180878896906,0.04539502398901588,0,3,0,0,0
2018-07-20,14.38,15.28,14.38,15.19,4800,2.7206373166076814,0.11943021112352037,0.050839060392255365,0.04754042580866782,0.055360844455144054,0.05011294077156521,0,4,0,1,0
2018-07-23,16.18,16.18,14.38,14.38,4000,2.6658383522929006,-0.05479896431478082,0.06386988951766868,0.05214511376465693,0.05598411472329276,0.05077767442708467,0,0,1,0,0
2018-07-24,14.65,14.65,14.65,14.65,0,2.6844403354630764,0.018601983170175806,0.06369258489475084,0.05228666365663601,0.056407828912403445,0.05090961036325912,0,1,0,0,0
2018-07-25,15.19,15.64,15.19,15.64,500,2.7498317351171653,0.06539139965408891,0.06608841547286487,0.046119307039090694,0.05899449073294015,0.052584336682533775,0,2,0,0,1
2018-07-26,16.09,16.09,13.93,13.93,5110,2.6340447877917144,-0.11578694732545092,0.09364764444534354,0.06291901451729173,0.06066764118641287,0.056023302240963566,0,3,0,0,1
2018-07-27,15.64,15.64,15.37,15.37,200,2.7324175575505043,0.09837276975878995,0.0875800485301666,0.06914126591825646,0.0647550886652112,0.059270848814762876,0,4,0,1,1
2018-07-30,15.64,15.64,15.64,15.64,100,2.7498317351171653,0.01741417756666097,0.0815447175423053,0.06905839321082248,0.0645648815203303,0.059408928475325085,0,0,1,0,1
2018-07-31,13.48,15.91,13.48,15.91,24400,2.7669478423496954,0.017116107232530098,0.08153921007446814,0.0689779395233431,0.06228598147998615,0.05940461003199366,0,1,0,0,1
2018-08-01,15.19,15.19,15.19,15.19,3100,2.7206373166076814,-0.046310525742014,0.08008469842635617,0.07171464418501343,0.055537532250421226,0.05978746802304966,0,2,0,0,0
