date,open,high,low,close,volume,log_close,log_returns,RV_5,RV_10,RV_20,RV_30,is_tet_period,day_of_week,is_monday,is_friday,is_month_end
2017-07-11,48.11,48.11,47.55,48.11,669300,3.8734900557113625,0.0,0.02097977315057741,0.016176465693203287,0.020109519095837265,0.0180494295563926,0,1,0,0,0
2017-07-12,48.81,48.81,48.11,48.11,905250,3.8734900557113625,0.0,0.019699918162226205,0.016144349907387806,0.020109519095837265,0.018063962910268457,0,2,0,0,0
2017-07-13,48.25,49.09,48.25,49.09,1069020,3.893655348069961,0.020165292358598652,0.015333607170446878,0.016908058526982718,0.02032221830242077,0.018287400486878727,0,3,0,0,0
2017-07-14,49.51,49.65,48.95,48.95,766980,3.8907993689765195,-0.0028559790934417073,0.011260377675923786,0.01672714509815237,0.0202276220687697,0.017504951146567128,0,4,0,1,0
2017-07-17,48.95,49.23,47.97,48.04,613290,3.872033997211783,-0.01876537176473647,0.01384296562055852,0.017913704262052996,0.020545468811925257,0.01770981802777471,0,0,1,0,0
2017-07-18,47.76,48.39,47.69,48.18,796070,3.874943997186725,0.0029099999749422345,0.01391923238409816,0.016856042056438352,0.01993672498798321,0.017703682535401735,0,1,0,0,0
2017-07-19,48.11,48.88,48.11,48.46,998340,3.8807387153883797,0.005794718201654447,0.014128632766715313,0.01617980381879339,0.019390940524704095,0.017598535721832613,0,2,0,0,0
2017-07-20,48.92,49.06,47.89,48.04,583230,3.872033997211783,-0.008704718176596682,0.009805842759411047,0.012182230259010792,0.017499902050008585,0.0177413921289117,0,3,0,0,0
2017-07-21,48.04,48.4,47.89,48.04,615940,3.872033997211783,0.0,0.009994127268047655,0.010403041103376464,0.01625784066463397,0.017329166036371656,0,4,0,1,0
2017-07-24,47.3,48.04,46.2,46.2,1064220,3.832979798087693,-0.039054199124089806,0.018289364073170816,0.01579689195637995,0.01812825888593325,0.018943108293535637,0,0,1,0,0
2017-07-25,45.47,47.67,44.74,47.6,1548220,3.8628327612373745,0.029852963149681333,0.02498221541600482,0.019119001231681018,0.017245300122609893,0.01962848932641869,0,1,0,0,1
2017-07-26,47.82,47.82,47.16,47.38,328670,3.8582001987306396,-0.0046325625067349385,0.024556392677502634,0.01914641343888203,0.017262060758917272,0.019667698600677738,0,2,0,0,1
2017-07-27,47.01,47.01,46.06,46.06,883020,3.8299448943925394,-0.028255304338100196,0.026841917877789508,0.01917308680113622,0.017996057216075317,0.020432239733470636,0,3,0,0,1
2017-07-28,45.98,47.08,45.54,47.08,505210,3.851848282392076,0.021903387999536506,0.030143484063556287,0.021171916889015995,0.018771146456121362,0.02070212797774631,0,4,0,1,1
2017-07-31,46.94,46.94,46.06,46.06,291180,3.8299448943925394,-0.021903387999536506,0.02582971617663659,0.021438385273424534,0.019332678329797407,0.020822778508517416,0,0,1,0,1
2017-08-01,45.62,46.72,45.62,46.2,420960,3.832979798087693,0.003034903695153801,0.020064336701032255,0.021443029599852444,0.019018955381053523,0.020341074390932093,0,1,0,0,0
2017-08-02,46.06,46.57,45.54,46.35,347480,3.836221292011864,0.003241493924170946,0.020499893232306787,0.02132572648703676,0.018614001979361975,0.019909124864625937,0,2,0,0,0
2017-08-03,46.2,46.35,45.98,46.2,331860,3.832979798087693,-0.003241493924170946,0.015715437392802963,0.021274585013870327,0.0168756857188162,0.018537848106410786,0,3,0,0,0
2017-08-04,46.06,46.86,45.98,46.64,515090,3.842458542042237,0.009478743954543845,0.012064376840582085,0.02167530747351103,0.016572892630966094,0.01786679454081246,0,4,0,1,0
2017-08-07,46.64,48.99,46.57,48.99,1648590,3.8916161956504833,0.04915765360824631,0.021070576769598927,0.023245699885785055,0.02000084496858082,0.020152314009316975,0,0,1,0,0
